authorId,organization,type
2016146,CNL,Company
9191168,UPC,University
2064187,CNL,Company
144999756,UPC,University
145490472,CNL,Company
145230294,UB,University
143913280,UB,University
1745692,UB,University
35896130,UB,University
1712607,CNL,Company
2938779,UPC,University
1699254,UB,University
1785417,UB,University
1732486,UB,University
3030571,CNL,Company
35111437,UPC,University
144546073,UPC,University
1398398080,CNL,Company
2253818,CNL,Company
123531743,UPC,University
2050318,UB,University
144747855,UB,University
145871645,UB,University
11184165,UPC,University
145251860,CNL,Company
2025734,CNL,Company
34906713,UB,University
144554323,UPC,University
144133730,CNL,Company
2281207,UB,University
144050666,UPC,University
1689467,CNL,Company
1786049,UPC,University
1712699,UPC,University
1683672,UB,University
1710207,UPC,University
143929427,UPC,University
49633004,CNL,Company
1690572,UB,University
144138457,CNL,Company
144553301,CNL,Company
145899413,CNL,Company
46512381,UPC,University
1776434,UPC,University
1699072,UPC,University
1775017,UB,University
144569240,UB,University
35201278,UB,University
2058525,UPC,University
47013041,CNL,Company
1790450,UB,University
1720600,UB,University
144507365,CNL,Company
1732843,UB,University
1704334,UPC,University
1709608,CNL,Company
34717439,CNL,Company
1702514,CNL,Company
1683653,UB,University
144950744,UPC,University
1746389,UB,University
2151859,CNL,Company
1735518,UPC,University
50182881,UPC,University
1798069,UPC,University
1678402,CNL,Company
1696818,UB,University
145931763,UB,University
2111187,CNL,Company
2033986,UPC,University
2427564,UPC,University
144914196,CNL,Company
3342623,UPC,University
46697932,CNL,Company
2970363,UB,University
31993220,CNL,Company
77631352,UPC,University
8259074,CNL,Company
48595323,UB,University
1764579,UB,University
1469439910,UB,University
144091010,UB,University
145024630,UPC,University
3311469,UPC,University
9905044,UPC,University
8362826,UB,University
1802957,UPC,University
33553295,UPC,University
143728959,UPC,University
39310328,CNL,Company
2217125,UPC,University
30074849,UPC,University
1696405,UPC,University
2469517,CNL,Company
5689289,UB,University
145200357,UPC,University
153917562,UPC,University
15552652,UB,University
144363573,UB,University
1740428,CNL,Company
3612718,UB,University
143659735,UB,University
49890994,UPC,University
3024103,CNL,Company
144264797,UB,University
152387111,UB,University
1714114,UB,University
1790225,CNL,Company
145240182,UPC,University
47666180,CNL,Company
7668712,UPC,University
3358691,UB,University
1861340584,UPC,University
1681333,UB,University
47939247,UB,University
73044647,UB,University
2921490,UPC,University
1759532,CNL,Company
1707463,UPC,University
1698770,UB,University
46697922,UPC,University
1784772,CNL,Company
39352108,UPC,University
3062563,UPC,University
2780049,UPC,University
1891521,CNL,Company
3355061,UPC,University
1746405,UPC,University
145054761,UPC,University
145581400,CNL,Company
8858887,UB,University
143844870,UPC,University
51452521,UB,University
145711581,CNL,Company
1743196,CNL,Company
2037060,CNL,Company
2347317,UB,University
2683148,UPC,University
1708706,UB,University
144010385,CNL,Company
47678518,UB,University
2336272,CNL,Company
6878841,UPC,University
1747418,UPC,University
2061243,UPC,University
143949335,CNL,Company
2980764,CNL,Company
143680053,UB,University
1700031,UPC,University
47872221,UPC,University
2624289,UPC,University
2937530,CNL,Company
1399280285,UB,University
3215910,UB,University
3213139,UB,University
1696160,CNL,Company
145646367,UB,University
2433997,UB,University
145494759,CNL,Company
35462679,UPC,University
2942725,UB,University
1754436,CNL,Company
35179917,UB,University
3200219,UB,University
2300795,CNL,Company
143686063,CNL,Company
50166720,UPC,University
3401590,CNL,Company
28313741,UB,University
1741169,UPC,University
1717013,UPC,University
2872350,CNL,Company
1678332,UPC,University
1944330,UPC,University
1763166,UPC,University
1398805067,CNL,Company
1693628,UPC,University
1749050,CNL,Company
72431510,UB,University
1698004,UB,University
1737337,UPC,University
48022529,CNL,Company
145471720,CNL,Company
2127462,UPC,University
81358332,CNL,Company
2516122,UB,University
144705289,UPC,University
20996436,UB,University
49843672,CNL,Company
1779497,UB,University
1797608,CNL,Company
2895884,UB,University
144983931,UB,University
52437839,CNL,Company
9107719,CNL,Company
1739303,UPC,University
1688493,UB,University
32771457,UB,University
143704878,UB,University
1734541,CNL,Company
3849208,CNL,Company
1719419,CNL,Company
33584948,UB,University
8602563,CNL,Company
1717004,CNL,Company
1794976,UPC,University
145263647,CNL,Company
3380344,UB,University
34068639,CNL,Company
38319925,CNL,Company
1730296,UPC,University
38303910,CNL,Company
2994002,UPC,University
1388006865,UPC,University
1408495455,CNL,Company
1728316,UPC,University
144885083,CNL,Company
145057220,UB,University
34651617,UPC,University
1388006860,UB,University
3132400,CNL,Company
2351413,CNL,Company
1699950,UPC,University
39464932,UB,University
1788572,CNL,Company
1684868,CNL,Company
2650873,CNL,Company
2001914,UPC,University
2851067,UB,University
49330779,CNL,Company
1401666142,UPC,University
145779958,CNL,Company
40157201,UB,University
2146507,CNL,Company
49835487,UPC,University
2422103,CNL,Company
1596725134,UB,University
2128476,UPC,University
2161243,UB,University
145896008,CNL,Company
34472475,UB,University
2712330,CNL,Company
3349502,CNL,Company
1746617,UB,University
40560869,UB,University
1781880,UB,University
2209308,UB,University
69932288,UPC,University
1714574,UPC,University
1740109,UPC,University
2128261,UB,University
1403834937,CNL,Company
2133012,CNL,Company
66340560,UB,University
145442688,UB,University
47606926,UPC,University
134178845,CNL,Company
3453347,CNL,Company
3710953,UPC,University
2821571,UB,University
3226185,UPC,University
1410386774,UPC,University
46947089,CNL,Company
13509699,CNL,Company
69005767,UPC,University
2250851,UPC,University
48817847,UB,University
1712654,CNL,Company
1724448,CNL,Company
2799443,UB,University
38239786,UB,University
2320474,UPC,University
2902624,UB,University
1795558,UB,University
1681521,UPC,University
2368688,CNL,Company
2399742,UPC,University
143756545,UPC,University
89658427,CNL,Company
1700065,UB,University
143863761,UPC,University
1762420,CNL,Company
1802096,UPC,University
143665732,UB,University
1726907,UB,University
1698080,CNL,Company
2396821,UB,University
145824595,CNL,Company
40545131,CNL,Company
152744182,UPC,University
2523687,UB,University
31441986,UPC,University
1735115,CNL,Company
1701183,UB,University
133611953,UPC,University
1724011,CNL,Company
18855835,UPC,University
144388527,CNL,Company
145502289,UPC,University
1926685,UPC,University
1679835,CNL,Company
145596553,UB,University
145975994,UB,University
1687890,UB,University
3235832,UPC,University
145759577,UPC,University
37121193,CNL,Company
1715618,CNL,Company
145769492,UPC,University
1808641,UB,University
2613519,UPC,University
2612680,UB,University
144417021,UB,University
1941354,UPC,University
2510826,UPC,University
143987766,UPC,University
144678073,UPC,University
145829255,CNL,Company
2090008,CNL,Company
1692786,UB,University
2123108,CNL,Company
145721651,CNL,Company
2678825,UPC,University
1797578,UPC,University
1690528,UPC,University
32356620,CNL,Company
2865964,UPC,University
24590076,CNL,Company
145731725,CNL,Company
48352630,CNL,Company
47598607,UB,University
46636012,UPC,University
37857833,UPC,University
1747626,UB,University
2101805,CNL,Company
1599415984,CNL,Company
2451451,UB,University
46176744,UB,University
1700173,UPC,University
9072246,CNL,Company
1749658,CNL,Company
47391193,UPC,University
11139898,UB,University
1722911,UB,University
1712215986,CNL,Company
1708081,UB,University
3453302,UPC,University
1743868,CNL,Company
8355810,UB,University
49943370,UB,University
2564824,CNL,Company
1755016,UPC,University
3433067,UB,University
2383192,UPC,University
34701189,UB,University
12036973,UB,University
35023759,UPC,University
1478596411,CNL,Company
1478596413,UB,University
88658902,CNL,Company
52218370,UPC,University
1478455407,CNL,Company
1478593832,UB,University
97018969,UB,University
152298626,UB,University
25077745,UPC,University
3102422,UB,University
2466276,CNL,Company
1456133287,UB,University
1626089803,UPC,University
3325270,CNL,Company
145219982,UPC,University
144079588,CNL,Company
1723763,CNL,Company
144017417,UPC,University
1398716192,CNL,Company
2378645,UB,University
88013416,UPC,University
9623937,UB,University
2120450,UB,University
3443404,CNL,Company
47697669,CNL,Company
144243460,UPC,University
1405504840,UPC,University
144821527,UB,University
1775998,UB,University
1761372,UPC,University
40454735,UPC,University
1790022,UB,University
87480199,UB,University
7235515,UB,University
90017279,CNL,Company
4625167,UB,University
15553637,UPC,University
9798687,UPC,University
79231798,UB,University
6979117,UPC,University
51221489,CNL,Company
5821167,UB,University
4539529,UPC,University
6480753,CNL,Company
1712221,UB,University
1778922,CNL,Company
1774086,UPC,University
1788610,UPC,University
5700070,CNL,Company
1389931490,CNL,Company
47790729,CNL,Company
1733738,CNL,Company
47463676,CNL,Company
2810613,CNL,Company
1705358,UB,University
1685859,UB,University
1802431,CNL,Company
32486298,UPC,University
144912258,UB,University
144632484,CNL,Company
144338643,UPC,University
2467004,UB,University
1901326,CNL,Company
50013143,CNL,Company
145397935,CNL,Company
3278979,UB,University
47928859,UPC,University
1762890,UPC,University
1405636599,CNL,Company
1693179,CNL,Company
2445526,UB,University
49961022,UPC,University
1802371,UB,University
1686151,CNL,Company
145285783,UPC,University
1695840,UB,University
1706235,UPC,University
33365402,UB,University
145903486,CNL,Company
40073216,UB,University
1761310,UB,University
40613617,UPC,University
3338855,CNL,Company
1803284,CNL,Company
153683946,CNL,Company
1403049113,CNL,Company
1403833453,UPC,University
1403833452,UPC,University
1764956,CNL,Company
87656074,CNL,Company
2397973,UB,University
48385295,UB,University
1797593,UPC,University
1733877,UPC,University
144300729,CNL,Company
143671486,UB,University
153350398,UB,University
144864244,CNL,Company
32452484,UPC,University
3103730,UB,University
3347983,UB,University
104785306,UPC,University
3147943,UB,University
3036663,UB,University
1806112,UB,University
2283990,CNL,Company
2782119,CNL,Company
1755401,UPC,University
39945988,UB,University
2092368,CNL,Company
14392067,UPC,University
67272431,UPC,University
1766996,UB,University
3073114,UB,University
1730116,UB,University
1767174,CNL,Company
145333165,UB,University
2888751,UPC,University
39248015,UPC,University
143931627,UPC,University
1779471,UPC,University
1396926447,CNL,Company
38280594,UPC,University
2185612,UB,University
152999335,UB,University
2063820,UPC,University
1763907,CNL,Company
145378496,CNL,Company
2711442,UB,University
50484601,UB,University
1795593,UPC,University
2683127,CNL,Company
2335357,CNL,Company
1730959,UPC,University
1732582,UPC,University
1693469,CNL,Company
1688598,UB,University
1741623,UB,University
144986814,UB,University
1713677,CNL,Company
1740658,CNL,Company
1398911404,UB,University
3181363,UPC,University
1740042,UB,University
1391018943,CNL,Company
1709145,UB,University
2239039,CNL,Company
2244930,UB,University
1699357,UPC,University
2376679,CNL,Company
1466225032,UB,University
1466241584,UB,University
1466225379,UB,University
145988780,UPC,University
3046356,UB,University
118879340,UB,University
145889051,UB,University
118197447,UB,University
113850609,CNL,Company
1679427,CNL,Company
145291187,UPC,University
35024357,UB,University
1718426,CNL,Company
1711714,UPC,University
40136143,UPC,University
2180998,UB,University
3193518,CNL,Company
145805588,UPC,University
1809337,CNL,Company
3149614,UPC,University
33185308,UB,University
37673299,CNL,Company
145236328,UPC,University
1757723,UPC,University
144035515,UB,University
2868536,UB,University
138148671,UPC,University
152951349,UPC,University
137860347,UB,University
2921954,UB,University
144660366,UPC,University
1735681,CNL,Company
1765969,CNL,Company
152519766,UB,University
1405343660,UPC,University
1405533401,UPC,University
49895990,CNL,Company
9309826,UB,University
145757133,UB,University
1912802,UPC,University
145333595,CNL,Company
2896776,CNL,Company
145501742,UB,University
1737896,CNL,Company
2710276,UB,University
1785665,UPC,University
1779997,UB,University
1777876,CNL,Company
1725890,UB,University
1712630,CNL,Company
35252050,UPC,University
1729426,UPC,University
39786736,UPC,University
52200066,UB,University
2861948,UB,University
3670455,CNL,Company
32145387,UPC,University
31656632,UPC,University
4363928,UPC,University
4106821,UPC,University
105067380,UPC,University
92080664,CNL,Company
47598835,UB,University
47290554,CNL,Company
31707320,CNL,Company
6487119,UPC,University
46742319,CNL,Company
1683533,UPC,University
31412777,UB,University
20982039,UB,University
49670574,UB,University
144987165,CNL,Company
33253726,CNL,Company
1720133,CNL,Company
145398062,CNL,Company
34896921,UB,University
1688605,CNL,Company
2149889,UPC,University
1736596,UPC,University
30721371,UB,University
93338271,UPC,University
47026500,UPC,University
2289541,UB,University
143828137,UB,University
13609162,UB,University
1983955,CNL,Company
6788688,CNL,Company
50711253,UPC,University
113620118,UB,University
116802413,UB,University
1403744587,UPC,University
152268660,UB,University
1729333,CNL,Company
1719023,CNL,Company
150067245,UB,University
2336881,UB,University
2211624,UB,University
50018036,UB,University
12826846,CNL,Company
2352281,UB,University
40536778,UPC,University
2713500,CNL,Company
